"pluginName","refId","sanitizedEnglishKey"
"Dragonborn.esm","0182AD","captain_veleth"
"Dragonborn.esm","0182AF","gjalund_salt-sage"
"Dragonborn.esm","01843D","drovas_relvi"
"Dragonborn.esm","018F16","bralsa_drel"
"Dragonborn.esm","018F17","rirns_llervu"
"Dragonborn.esm","018FA1","oslaf"
"Dragonborn.esm","018FA8","deor_woodcutter"
"Dragonborn.esm","018FAC","morwen"
"Dragonborn.esm","018FB2","wulf_wild-blood"
"Dragonborn.esm","018FB8","baldor_iron-shaper"
"Dragonborn.esm","018FBE","yrsa"
"Dragonborn.esm","018FC0","edla"
"Dragonborn.esm","018FC3","nikulas"
"Dragonborn.esm","018FCE","aeta"
"Dragonborn.esm","018FCF","fanari_strong-voice"
"Dragonborn.esm","018FD0","tharstan"
"Dragonborn.esm","019598","slitter"
"Dragonborn.esm","01959B","mogrul"
"Dragonborn.esm","0195B8","redoran_guard"
"Dragonborn.esm","0195B9","redoran_guard"
"Dragonborn.esm","0195BA","redoran_guard"
"Dragonborn.esm","0195BB","redoran_guard"
"Dragonborn.esm","0195BC","redoran_guard"
"Dragonborn.esm","0195BC","redoran_guard"
"Dragonborn.esm","0195BE","redoran_guard"
"Dragonborn.esm","0195BF","redoran_guard"
"Dragonborn.esm","019B87","ildari_sarothril"
"Dragonborn.esm","01A509","riekling_chief"
"Dragonborn.esm","01A512","bujold_the_unworthy"
"Dragonborn.esm","01A516","hilund"
"Dragonborn.esm","01A519","kuvar"
"Dragonborn.esm","01A51B","elmus"
"Dragonborn.esm","01A51D","halbarn_iron-fur"
"Dragonborn.esm","01A57A","general_falx_carius"
"Dragonborn.esm","01CAA5","servos_rendas"
"Dragonborn.esm","01CAD0","vahlok_the_jailor"
"Dragonborn.esm","01E8C7","ancarion"
"Dragonborn.esm","01EEC1","dremora_merchant"
"Dragonborn.esm","01F9C2","majni"
"Dragonborn.esm","01F9C9","rakel"
"Dragonborn.esm","01F9CA","akar"
"Dragonborn.esm","01F9CB","hjordis"
"Dragonborn.esm","01FB99","miraak"
"Dragonborn.esm","01FF27","dremora_butler"
"Dragonborn.esm","020A48","millius"
"Dragonborn.esm","0264BA","saden"
"Dragonborn.esm","02710E","hjalfar"
"Dragonborn.esm","02782A","benkum"
"Dragonborn.esm","02782C","liesl"
"Dragonborn.esm","02782E","palevius_lex"
"Dragonborn.esm","027E43","niyya"
"Dragonborn.esm","02AD3A","esmond_tyne"
"Dragonborn.esm","02C1EA","revus_sarvani"
"Dragonborn.esm","030CC9","ebony_warrior"
"Dragonborn.esm","031861","falas_selvayn"
"Dragonborn.esm","032CE3","ulyn"
"Dragonborn.esm","033D0B","redoran_guard"
"Dragonborn.esm","033D0F","redoran_guard"
"Dragonborn.esm","033D14","redoran_guard"
"Dragonborn.esm","035371","usha"
"Dragonborn.esm","03571E","raleth_eldri"
"Dragonborn.esm","0376F7","lygrleid"
"Dragonborn.esm","0376F8","sogrlaf"
"Dragonborn.esm","038565","teldryn_sero"
"Dragonborn.esm","038969","sirkjorg"
"Dragonborn.esm","03896E","herkja"
"Dragonborn.esm","039D12","evul_seloth"
"Dragonborn.esm","039D15","naris_mavani"
"Dragonborn.esm","039D17","meden_maren"
"Dragonborn.esm","039D19","tolenos_omoren"
"Dragonborn.esm","03B53F","eydis"
"Dragonborn.esm","03CA54","redoran_guard"
"Dragonborn.esm","03CA55","redoran_guard"
"Dragonborn.esm","03CA56","redoran_guard"
"ETaC – Complete.esp","8705CC","othora"
"ETaC – Complete.esp","8705CD","marla"
"ETaC – Complete.esp","87072A","jee-tah"
"ETaC – Complete.esp","87072B","kurz-ei"
"ETaC – Complete.esp","8707FA","savard"
"ETaC – Complete.esp","870881","thane_charlotte"
"ETaC – Complete.esp","870883","thane_valund"
"ETaC – Complete.esp","890029","therron"
"ETaC – Complete.esp","89009B","thane_eirfa_four-shoes"
"ETaC – Complete.esp","890626","hjorik"
"ETaC – Complete.esp","890627","ulla"
"ETaC – Complete.esp","8907C4","lenoril"
"ETaC – Complete.esp","8907C5","candariel"
"ETaC – Complete.esp","8908E0","alday"
"ETaC – Complete.esp","890AA2","lisella"
"ETaC – Complete.esp","890AA3","khafrus"
"ETaC – Complete.esp","890AA7","frieda"
"ETaC – Complete.esp","890AAA","sa_ara"
"ETaC – Complete.esp","890BBF","merrienne"
"ETaC – Complete.esp","890BC0","randrus"
"ETaC – Complete.esp","890D46","bowen"
"ETaC – Complete.esp","890D48","hradi"
"ETaC – Complete.esp","890D4D","gianna_petrus"
"ETaC – Complete.esp","89110D","oorlug"
"ETaC – Complete.esp","9303F5","bothilda"
"ETaC – Complete.esp","930639","janus_mentedius"
"ETaC – Complete.esp","93063F","veresa_mentedius"
"ETaC – Complete.esp","940578","brandulf"
"ETaC – Complete.esp","94057C","isgerdr"
"ETaC – Complete.esp","940580","myrun"
"ETaC – Complete.esp","94065F","rosalie"
"ETaC – Complete.esp","94076C","dynara"
"ETaC – Complete.esp","940827","basil"
"ETaC – Complete.esp","940829","sabir"
"ETaC – Complete.esp","9408FF","veekas"
"ETaC – Complete.esp","940A98","caminda"
"ETaC – Complete.esp","9500AB","erarik"
"ETaC – Complete.esp","9500AC","ilfhild"
"ETaC – Complete.esp","9502D7","hellia"
"ETaC – Complete.esp","960137","willem"
"ETaC – Complete.esp","96013A","ondrisa"
"ETaC – Complete.esp","960147","rikve"
"ETaC – Complete.esp","960154","hagbar"
"ETaC – Complete.esp","9601FE","emelia_celata"
"ETaC – Complete.esp","960395","aenar"
"ETaC – Complete.esp","960396","skjorta"
"ETaC – Complete.esp","9604EB","balag_jo"
"ETaC – Dawnstar.esp","890029","therron"
"ETaC – Dawnstar.esp","89009B","thane_eirfa_four-shoes"
"ETaC – Dawnstar.esp","890626","hjorik"
"ETaC – Dawnstar.esp","890627","ulla"
"ETaC – Dawnstar.esp","8907C4","lenoril"
"ETaC – Dawnstar.esp","8907C5","candariel"
"ETaC – Dawnstar.esp","8908E0","alday"
"ETaC – Dawnstar.esp","890AA2","lisella"
"ETaC – Dawnstar.esp","890AA3","khafrus"
"ETaC – Dawnstar.esp","890AA7","frieda"
"ETaC – Dawnstar.esp","890AAA","sa_ara"
"ETaC – Dawnstar.esp","890BBF","merrienne"
"ETaC – Dawnstar.esp","890BC0","randrus"
"ETaC – Dawnstar.esp","890D46","bowen"
"ETaC – Dawnstar.esp","890D48","hradi"
"ETaC – Dawnstar.esp","890D4D","gianna_petrus"
"ETaC – Dawnstar.esp","89110D","oorlug"
"ETaC – Karthwasten.esp","960137","willem"
"ETaC – Karthwasten.esp","96013A","ondrisa"
"ETaC – Karthwasten.esp","960147","rikve"
"ETaC – Karthwasten.esp","960154","hagbar"
"ETaC – Karthwasten.esp","9601FE","emelia_celata"
"ETaC – Karthwasten.esp","960395","aenar"
"ETaC – Karthwasten.esp","960396","skjorta"
"ETaC – Karthwasten.esp","9604EB","balag_jo"
"ETaC – Kynesgrove.esp","9500AB","erarik"
"ETaC – Kynesgrove.esp","9500AC","ilfhild"
"ETaC – Kynesgrove.esp","9502D7","hellia"
"ETaC – Morthal.esp","8705CC","othora"
"ETaC – Morthal.esp","8705CD","marla"
"ETaC – Morthal.esp","87072A","jee-tah"
"ETaC – Morthal.esp","87072B","kurz-ei"
"ETaC – Morthal.esp","8707FA","savard"
"ETaC – Morthal.esp","870881","thane_charlotte"
"ETaC – Morthal.esp","870883","thane_valund"
"ETaC – Riverwood.esp","940578","brandulf"
"ETaC – Riverwood.esp","94057C","isgerdr"
"ETaC – Riverwood.esp","940580","myrun"
"ETaC – Riverwood.esp","94065F","rosalie"
"ETaC – Riverwood.esp","94076C","dynara"
"ETaC – Riverwood.esp","940827","basil"
"ETaC – Riverwood.esp","940829","sabir"
"ETaC – Riverwood.esp","9408FF","veekas"
"ETaC – Riverwood.esp","940A98","caminda"
"ETaC – Rorikstead.esp","9303F5","bothilda"
"ETaC – Rorikstead.esp","930639","janus_mentedius"
"ETaC – Rorikstead.esp","93063F","veresa_mentedius"
"Environs - Abandoned Abodes.esp","00093A","cyldra"
"Environs - Abandoned Abodes.esp","00093B","rorygg"
"Environs - Abandoned Abodes.esp","00093C","helfhild"
"Environs - Abandoned Abodes.esp","00093D","fron"
"Environs - Abandoned Abodes.esp","000A79","evigna_raven-hand"
"Environs - Abandoned Abodes.esp","000A7A","avald_raven-hand"
"Environs - Abandoned Abodes.esp","000A7B","thjol"
"Environs - Abandoned Abodes.esp","000A7C","sora"
"ErynielElfSSE.esp","01E928","eryniel"
"FloatingSwordFollower.esp","014A4D","daumbra"
"FloatingSwordFollower.esp","0F8DFC","naenra_waerr"
"FloatingSwordFollower.esp","2CC540","telura_atheron"
"FloatingSwordFollower.esp","2CC542","erivase"
"FreyaFollower.esp","0002D7","freya"
"FreyaFollower.esp","0005EE","signe"
"FreyaFollower.esp","000703","hjara"
"GirlsJV.esp","00080B","aurora"
"GirlsJV.esp","00080C","bella"
"GirlsJV.esp","00080D","victoria"
"GirlsJV.esp","000810","alexandra"
"GirlsJV.esp","000811","rachelle"
"GirlsJV.esp","000812","rachel"
"GirlsJV.esp","000813","sarah"
"GirlsJV.esp","000814","isabel"
"GirlsJV.esp","000815","lilly"
"GirlsJV.esp","000816","miranda"
"Harem 2 AIO Armored.esp","0012E0","dominique"
"Harem 2 AIO Armored.esp","001845","irene"
"Harem 2 AIO Armored.esp","001DAA","donatella"
"Harem 2 AIO Armored.esp","002307","federica"
"Harem 2 AIO Armored.esp","002DD7","desdemona"
"Harem 2 AIO Armored.esp","00CCF3","felicia"
"Harem 2 AIO Armored.esp","00CD2B","jamila"
"Harem 2 AIO Armored.esp","00CD3F","jill"
"Harem 2 AIO Armored.esp","00CD54","laura"
"Harem 2 AIO Armored.esp","00CD66","libania"
"Harem 2 AIO Armored.esp","00CD78","linda"
"Harem 2 AIO Armored.esp","00CD86","margot"
"Harem 2 AIO Armored.esp","00CD98","maria"
"Harem 2 AIO Armored.esp","00CDBE","nausicaa"
"Harem 2 AIO Armored.esp","00CDCF","paola"
"Harem 2 AIO Armored.esp","00CDE4","reese"
"Harem 2 AIO Armored.esp","00CE0C","valentina"
"Harem 2 AIO Armored.esp","00CE21","vesta"
"Harem Volume IV.esp","004710","muna"
"Harem Volume IV.esp","005744","asuka"
"Harem Volume IV.esp","006B14","tiziana"
"Harem Volume IV.esp","009F40","elinor"
"Harem Volume IV.esp","00B4CA","patrizia"
"Harem Volume IV.esp","01BCE9","lorenza"
"Harem Volume IV.esp","01BD16","marlen"
"HearthFires.esm","003139","gunjar"
"HearthFires.esm","003F54","blaise"
"HearthFires.esm","003F5E","lucia"
"HearthFires.esm","003F73","alesan"
"HearthFires.esm","004031","sofie"
"HearthFires.esm","005216","rayya"
"HearthFires.esm","00521D","valdimar"
"HearthFires.esm","00521F","gregor"
"HearthFires.esm","00BE0C","engar"
"HearthFires.esm","010FB5","markus"
"HearthFires.esm","018DEB","llewellyn_the_nightingale"
"HearthFires.esm","019632","sonir"
"HearthFires.esm","019633","oriella"
"Helgen Reborn.esp","087158","dianna"
"Helgen Reborn.esp","0CDE51","johan"
"Helgen Reborn.esp","0CDE5C","briana"
"Helgen Reborn.esp","0CDE62","joncis"
"Helgen Reborn.esp","0CDE63","falvis"
"Helgen Reborn.esp","0CDE64","jurgens"
"Helgen Reborn.esp","0CDE65","marsus"
"Helgen Reborn.esp","0CDE67","bartender"
"Immersive Encounters.esp","509790","wrenard_phifer"
"Immersive Encounters.esp","A6459D","evelyna"
"Immersive Encounters.esp","A6459F","roxelle"
"Immersive Encounters.esp","A645A0","beeele"
"Immersive Encounters.esp","A78A29","adderick_bellio"
"Immersive Encounters.esp","A78A2B","leleanna_ratena"
"Immersive Encounters.esp","A78A2D","nestynia"
"Immersive Encounters.esp","A78A30","einvard_the_pathfinder"
"Immersive Encounters.esp","C1D4B2","evelyna"
"Immersive Followers.esp","0002D63","mulgrom"
"Immersive Followers.esp","000D62","alana"
"Immersive Followers.esp","000D64","ashe"
"Immersive Followers.esp","000D65","coda"
"Immersive Followers.esp","000D6B","keiko"
"Immersive Followers.esp","000D70","leona"
"Immersive Followers.esp","000D72","mira"
"Immersive Followers.esp","000D74","sheena"
"Immersive Followers.esp","000D76","shyvana"
"Immersive Followers.esp","005E74","devesha"
"Immersive Followers.esp","005E78","haj-meer"
"Immersive Followers.esp","0063DD","elsif"
"Immersive Wenches.esp","00CF08","lamia"
"Immersive Wenches.esp","00CF11","kirginne"
"Immersive Wenches.esp","00CF12","tamda"
"Immersive Wenches.esp","00CF14","veronica"
"Immersive Wenches.esp","00CF15","mery"
"Immersive Wenches.esp","00EFD1","rikka"
"Immersive Wenches.esp","012B36","joanne"
"Immersive Wenches.esp","01309D","bella"
"Immersive Wenches.esp","013604","lielle"
"Immersive Wenches.esp","013609","rebecca"
"Immersive Wenches.esp","0140D1","eila"
"Immersive Wenches.esp","0140D4","ruanne"
"Immersive Wenches.esp","0140D8","thraria"
"Immersive Wenches.esp","0140DB","kerannah"
"Immersive Wenches.esp","0140DF","haru"
"Immersive Wenches.esp","0140E4","kirginia"
"Immersive Wenches.esp","015BE3","maria"
"Immersive Wenches.esp","015BE4","heidi"
"Immersive Wenches.esp","031914","shayla"
"Immersive Wenches.esp","03191B","lulanne"
"Immersive Wenches.esp","03191E","elanneh"
"Immersive Wenches.esp","031948","linda"
"Immersive Wenches.esp","031949","teretia"
"Immersive Wenches.esp","03194A","tuula"
"Immersive Wenches.esp","03194C","samanta"
"Immersive Wenches.esp","03194D","catarina"
"Immersive Wenches.esp","03194E","enya"
"Immersive Wenches.esp","03194F","courtney"
"Immersive Wenches.esp","031950","elira"
"Immersive Wenches.esp","031951","tatriana"
"Immersive Wenches.esp","031952","suleen"
"Immersive Wenches.esp","031953","mabrelle"
"Immersive Wenches.esp","031954","viania"
"Immersive Wenches.esp","031955","violet"
"Immersive Wenches.esp","031956","claire"
"Immersive Wenches.esp","031959","valasca"
"Immersive Wenches.esp","031980","lyne"
"Immersive Wenches.esp","031989","liviane"
"Immersive Wenches.esp","03198A","weyna"
"Immersive Wenches.esp","031993","sannlith"
"Immersive Wenches.esp","031996","ridene"
"Immersive Wenches.esp","0319C9","stephanie"
"Immersive Wenches.esp","0319CA","rina"
"Immersive Wenches.esp","0319CF","herna"
"Immersive Wenches.esp","0319D3","lynette"
"Immersive Wenches.esp","0319DA","michelle"
"Immersive Wenches.esp","0319DF","jada"
"Immersive Wenches.esp","0319E3","arah"
"Immersive Wenches.esp","0319E8","krissa"
"Immersive Wenches.esp","0319ED","sharli"
"Immersive Wenches.esp","031A02","arisse"
"Immersive Wenches.esp","031A03","arlina"
"Immersive Wenches.esp","031A06","miraette"
"Immersive Wenches.esp","03A101","jane"
"Immersive Wenches.esp","04A323","lindyth"
"Immersive Wenches.esp","05963E","saeliah"
"Immersive Wenches.esp","05963F","yanne"
"Immersive Wenches.esp","059641","arnynne"
"Immersive Wenches.esp","072BC0","shaed"
"Immersive Wenches.esp","0AA7ED","vampire_wench_cattle"
"Immersive Wenches.esp","0AA7EE","vampire_wench_cattle"
"Immersive Wenches.esp","0AA7F0","vampire_wench_cattle"
"Immersive Wenches.esp","0AA7FB","vampire_wench_cattle"
"Immersive Wenches.esp","0AF913","vampire_wench_cattle"
"Immersive Wenches.esp","0AF914","vampire_wench_cattle"
"Immersive Wenches.esp","23FF66","orianne"
"Immersive Wenches.esp","245072","kahanne"
"Immersive Wenches.esp","245073","daphnne"
"Immersive Wenches.esp","24507B","jaryra"
"Immersive Wenches.esp","24507C","maxy"
"Inconsequential NPCs.esp","002DC6","maven_s_bodyguard"
"Inconsequential NPCs.esp","00796E","carriage_guard"
"Inconsequential NPCs.esp","007971","carriage_guard"
"Inconsequential NPCs.esp","007972","carriage_guard"
"Inconsequential NPCs.esp","007973","carriage_guard"
"Inconsequential NPCs.esp","007974","carriage_guard"
"Inconsequential NPCs.esp","0089D7","foreign_envoy"
"Inconsequential NPCs.esp","009BE4","carriage_guard"
"Inconsequential NPCs.esp","00C70A","violet"
"Inconsequential NPCs.esp","00D1D1","lily"
"Inconsequential NPCs.esp","01949D","mercenary"
"Inconsequential NPCs.esp","01949E","regular_patron"
"Inconsequential NPCs.esp","01D002","regular_patron"
"Inconsequential NPCs.esp","01D004","regular_patron"
"Inconsequential NPCs.esp","01D56C","regular_patron"
"Inconsequential NPCs.esp","01D56E","regular_patron"
"Inconsequential NPCs.esp","023690","regular_patron"
"Inconsequential NPCs.esp","023BF5","regular_patron"
"Inconsequential NPCs.esp","024C25","regular_patron"
"Inconsequential NPCs.esp","025189","regular_patron"
"Inconsequential NPCs.esp","02518C","regular_patron"
"Inconsequential NPCs.esp","025190","regular_patron"
"Inconsequential NPCs.esp","025191","regular_patron"
"Inconsequential NPCs.esp","026C80","foreign_envoy"
"Inconsequential NPCs.esp","027CB4","regular_patron"
"Inconsequential NPCs.esp","027CB6","regular_patron"
"Inconsequential NPCs.esp","02821A","regular_patron"
"Inconsequential NPCs.esp","029D57","urchin"
"Inconsequential NPCs.esp","02AD83","urchin"
"Inconsequential NPCs.esp","02F8FE","mercenary"
"Inconsequential NPCs.esp","032EF5","urchin"
"Inconsequential NPCs.esp","032EF6","urchin"
"Inconsequential NPCs.esp","032EF7","urchin"
"Inconsequential NPCs.esp","035FA0","black-briar_servant"
"Inconsequential NPCs.esp","036506","suspicious_man"
"Inconsequential NPCs.esp","03803F","suspicious_man"
"Inconsequential NPCs.esp","0395EC","worker"
"Inconsequential NPCs.esp","03EC14","mercenary"
"Inconsequential NPCs.esp","042781","erikur_s_servant"
"Inconsequential NPCs.esp","0447DA","bryling_s_servant"
"Inconsequential NPCs.esp","046840","addicted_man"
"Inconsequential NPCs.esp","046841","addicted_man"
"Inconsequential NPCs.esp","058B9D","gray-mane_servant"
"Inconsequential NPCs.esp","059115","battle-born_servant"
"Inconsequential NPCs.esp","060CF9","town_crier"
"Inconsequential NPCs.esp","062D53","laborer"
"Inconsequential NPCs.esp","0632B6","laborer"
"Inconsequential NPCs.esp","067363","worker"
"Inconsequential NPCs.esp","068EBE","laborer"
"Inconsequential NPCs.esp","068EBF","furrier"
"Inconsequential NPCs.esp","06B558","laborer"
"Inconsequential NPCs.esp","06C693","laborer"
"Inconsequential NPCs.esp","06CC8B","fish_monger"
"Inconsequential NPCs.esp","06E2AB","suspicious_laborer"
"Inconsequential NPCs.esp","06E812","shady_merchant"
"Inconsequential NPCs.esp","06F2D8","suspicious_scribe"
"Inconsequential NPCs.esp","06FD9C","suspicious_bard"
"Inconsequential NPCs.esp","0887D8","mercenary"
"Inconsequential NPCs.esp","08B8AB","penelope"
"Inconsequential NPCs.esp","08D3B2","halwyn"
"Inconsequential NPCs.esp","08E3EA","birsa"
"Inconsequential NPCs.esp","08EEB3","visia_hlaalu"
"Inconsequential NPCs.esp","0924BC","neira"
"Inconsequential NPCs.esp","092A40","olvir"
"Inconsequential NPCs.esp","092A64","ginna"
"Inconsequential NPCs.esp","092A99","bothilda"
"Inconsequential NPCs.esp","092A9B","skarri"
"Inconsequential NPCs.esp","0D476A","high_elf"
"Inconsequential NPCs.esp","0D476B","high_elf"
"Inconsequential NPCs.esp","0D476C","thalmor_sentry"
"Inconsequential NPCs.esp","0D72B7","thalmor_sentry"
"Inconsequential NPCs.esp","0E3522","bard"
"Inconsequential NPCs.esp","0EA0E4","cassia"
"Inconsequential NPCs.esp","0EA0E9","halldis"
"Inconsequential NPCs.esp","0EA0ED","naglfar"
"Inconsequential NPCs.esp","0EDC34","esileif"
"Inconsequential NPCs.esp","0EE198","elfrun"
"Inconsequential NPCs.esp","0EE19A","beinir"
"Inigo.esp","008AE9","inigo"
"KO2Azzan.esp","089380","azzan"
"LegacyoftheDragonborn.esm","01B3B4","ezra"
"LegacyoftheDragonborn.esm","0490E2","avram_shazir"
"LegacyoftheDragonborn.esm","061104","museum_guard"
"LegacyoftheDragonborn.esm","061105","museum_guard"
"LegacyoftheDragonborn.esm","061106","museum_guard"
"LegacyoftheDragonborn.esm","061107","museum_guard"
"LegacyoftheDragonborn.esm","061108","museum_guard"
"LegacyoftheDragonborn.esm","061109","museum_guard"
"LegacyoftheDragonborn.esm","06110A","museum_guard"
"LegacyoftheDragonborn.esm","06110B","museum_guard"
"LegacyoftheDragonborn.esm","06110C","museum_guard"
"LegacyoftheDragonborn.esm","06110D","museum_guard"
"LegacyoftheDragonborn.esm","0AEEAE","avram_shazir"
"LegacyoftheDragonborn.esm","0D953D","malakai"
"LegacyoftheDragonborn.esm","0D9540","jerrin"
"LegacyoftheDragonborn.esm","0D9542","lorna"
"LegacyoftheDragonborn.esm","0D9543","henry"
"LegacyoftheDragonborn.esm","121574","argus_fenneric"
"LegacyoftheDragonborn.esm","124CFE","auryen_morellus"
"LegacyoftheDragonborn.esm","18F62C","ongar_brewer"
"LegacyoftheDragonborn.esm","236D6D","ertzebet_the_librarian_s_assistant"
"LegacyoftheDragonborn.esm","27033B","madras"
"LegacyoftheDragonborn.esm","27033C","latoria"
"LegacyoftheDragonborn.esm","27033D","kyre_oldenson"
"LegacyoftheDragonborn.esm","27033F","auryen_morellus"
"LegacyoftheDragonborn.esm","27036B","patero_marassi"
"LegacyoftheDragonborn.esm","35CC2A","madras"
"LegacyoftheDragonborn.esm","3DCEB5","latoria"
"LegacyoftheDragonborn.esm","43DEAF","patero_marassi"
"LegacyoftheDragonborn.esm","43DEB1","kyre_oldenson"
"LegacyoftheDragonborn.esm","4D1809","auryen_morellus"
"LegacyoftheDragonborn.esm","4D180B","kyre_oldenson"
"LegacyoftheDragonborn.esm","4D180C","latoria"
"LegacyoftheDragonborn.esm","4D180D","madras"
"LegacyoftheDragonborn.esm","4D180E","patero_marassi"
"LegacyoftheDragonborn.esm","58B971","auryen_morellus"
"LegacyoftheDragonborn.esm","58B973","kyre_oldenson"
"LegacyoftheDragonborn.esm","58B974","latoria"
"LegacyoftheDragonborn.esm","58B975","madras"
"LegacyoftheDragonborn.esm","58B976","patero_marassi"
"LegacyoftheDragonborn.esm","5BDC19","varicio_the_collector"
"LotsPaidMercs.esp","000096","korslik_strong-arm"
"LotsPaidMercs.esp","000176","mira_durenni"
"LotsPaidMercs.esp","000181","mira_s_skeleton"
"LotsPaidMercs.esp","000189","mira_s_undead_mage"
"LotsPaidMercs.esp","00018B","mira_s_undead_mage"
"LotsPaidMercs.esp","00018D","mira_s_undead_mage"
"LotsPaidMercs.esp","00018F","piradeeh_twice-bitten"
"LotsPaidMercs.esp","0002C7","kreda_elkind"
"LotsPaidMercs.esp","0002D5","tobir_the_beggar"
"LotsPaidMercs.esp","0002FE","aretha_belven"
"LotsPaidMercs.esp","000301","yngvor_skyguard"
"LotsPaidMercs.esp","00040F","grutak_the_barbarian"
"LotsPaidMercs.esp","000490","eloe_loran"
"LotsPaidMercs.esp","000493","martina_felanis"
"LotsPaidMercs.esp","000495","teeka-dulei"
"LotsPaidMercs.esp","0004E8","ra_faraago"
"LotsPaidMercs.esp","0004EB","dravynea_yenabi"
"LotsPaidMercs.esp","0004EF","drynger_pure-heart"
"LotsPaidMercs.esp","00055B","fjorstaag_fire-eater"
"LotsPaidMercs.esp","000599","do_shanir_the_cook"
"LotsPaidMercs.esp","00059E","clemick_lochar"
"LotsPaidMercs.esp","0005A1","rosanti_anisern"
"LotsPaidMercs.esp","0005FE","sanathyn_delas"
"LotsPaidMercs.esp","00067B","ri_vassen"
"LotsPaidMercs.esp","0006A8","huurweyn_brightstar"
"LotsPaidMercs.esp","00070C","crendal_greenwing"
"LotsPaidMercs.esp","0007F1","heaga_gold-will"
"LotsPaidMercs.esp","0007F4","fjolrich_flame-soul"
"LotsPaidMercs.esp","0007F8","graloth_the_drunk"
"LotsPaidMercs.esp","0007FB","heimskar_green-leaf"
"LotsPaidMercs.esp","00082C","enlir_ninzur"
"LotsPaidMercs.esp","000830","m_kela_unbari"
"LotsPaidMercs.esp","00084B","francine_armonet"
"LotsPaidMercs.esp","00086A","galmir_tralan"
"LotsPaidMercs.esp","00089A","avik_tralan"
"LotsPaidMercs.esp","0009BC","jee-shei"
"LotsPaidMercs.esp","000A56","foroch_yellowleaf"
